"domain","table","column","type","db_type","nullable","is_primary_key","is_unique","is_foreign_key","references","default","description"
"Lots & the operation ledger","lot_tasting_note","scoreScale","TastingScoreScale","","yes","no","no","no","","",""
"Lots & the operation ledger","lot_tasting_note","readiness","TastingReadiness","","yes","no","no","no","","",""
"Lots & the operation ledger","lot_tasting_note","notes","String","","yes","no","no","no","","",""
"Lots & the operation ledger","lot_tasting_note","clientRequestId","String","","yes","no","yes","no","","",""
"Lots & the operation ledger","lot_tasting_note","voidedAt","DateTime","","yes","no","no","no","","",""
"Lots & the operation ledger","lot_tasting_note","voidedById","String","","yes","no","no","no","","",""
"Lots & the operation ledger","lot_tasting_note","createdAt","DateTime","","no","no","no","no","","now()",""
"Lots & the operation ledger","lot_treatment","tenantId","String","","no","no","no","yes","organization(id)","""""","Phase 12 tenant scope (nullable U2 -> backfill U3 -> NOT NULL U5); FK+RLS at DB level"
"Lots & the operation ledger","lot_treatment","ownerId","String","","yes","no","no","yes","owner(tenantId id)","","Plan 093 Unit 2: owner-scope; nullable (Estate=NULL); maintained per Unit 4; composite FK -> owner(tenantId,id) in the migration (K11)"
"Lots & the operation ledger","lot_treatment","id","String","","no","yes","no","no","","cuid()",""
"Lots & the operation ledger","lot_treatment","operationId","Int","","no","no","no","yes","lot_operation(id)","",""
"Lots & the operation ledger","lot_treatment","lotId","String","","no","no","no","yes","lot(id)","",""
"Lots & the operation ledger","lot_treatment","vesselId","String","","yes","no","no","yes","vessel(id)","","the vessel the op happened in (snapshot context)"
"Lots & the operation ledger","lot_treatment","kind","String","","no","no","no","no","","","ADDITION | FINING | FILTRATION | PUMPOVER | PUNCHDOWN"
"Lots & the operation ledger","lot_treatment","materialId","String","","yes","no","no","yes","cellar_material(id)","","optional catalog link"
"Lots & the operation ledger","lot_treatment","materialName","String","","yes","no","no","no","","","durable snapshot of the material name"
"Lots & the operation ledger","lot_treatment","rateValue","Decimal","Decimal(12, 4)","yes","no","no","no","","",""
"Lots & the operation ledger","lot_treatment","rateBasis","String","","yes","no","no","no","","","G_HL | MG_L | G_L | ML_L (validated in code, not a DB enum)"
"Lots & the operation ledger","lot_treatment","computedTotal","Decimal","Decimal(12, 3)","yes","no","no","no","","",""
"Lots & the operation ledger","lot_treatment","computedUnit","String","","yes","no","no","no","","","g | mL"
"Lots & the operation ledger","lot_treatment","volumeLAtAddition","Decimal","Decimal(10, 2)","yes","no","no","no","","","vessel volume used for the math (snapshot)"
"Lots & the operation ledger","lot_treatment","durationMin","Int","","yes","no","no","no","","","cap management duration"
"Lots & the operation ledger","lot_treatment","medium","String","","yes","no","no","no","","","filtration medium (e.g. ""pad"", ""membrane"")"
"Lots & the operation ledger","lot_treatment","micron","Decimal","Decimal(8, 2)","yes","no","no","no","","","filtration nominal micron"
"Lots & the operation ledger","lot_treatment","note","String","","yes","no","no","no","","",""
"Lots & the operation ledger","lot_treatment","voidedByOperationId","Int","","yes","no","no","yes","lot_operation(id)","","set when a CORRECTION op voids this treatment (D6/D15)"
"Lots & the operation ledger","lot_treatment","createdAt","DateTime","","no","no","no","no","","now()",""
"Lots & the operation ledger","lot_vineyard","tenantId","String","","no","no","no","yes","vineyard(tenantId id)","""""","Phase 12 tenant scope (nullable U2 -> backfill U3 -> NOT NULL U5); FK+RLS at DB level"
"Lots & the operation ledger","lot_vineyard","ownerId","String","","yes","no","no","yes","owner(tenantId id)","","Plan 093 Unit 2: owner-scope; nullable (Estate=NULL); maintained per Unit 4; composite FK -> owner(tenantId,id) in the migration (K11)"
"Lots & the operation ledger","lot_vineyard","id","String","","no","yes","no","no","","cuid()",""
"Lots & the operation ledger","lot_vineyard","lotId","String","","no","no","no","yes","lot(tenantId id)","",""
"Lots & the operation ledger","lot_vineyard","vineyardId","String","","no","no","no","yes","vineyard(tenantId id)","",""
"Lots & the operation ledger","lot_vineyard","createdAt","DateTime","","no","no","no","no","","now()",""
"Lots & the operation ledger","naming_template","tenantId","String","","no","no","no","yes","organization(id)","""""",""
"Lots & the operation ledger","naming_template","id","String","","no","yes","no","no","","cuid()",""
"Lots & the operation ledger","naming_template","code","String","","no","no","no","no","","","per-tenant stable key"
"Lots & the operation ledger","naming_template","name","String","","no","no","no","no","","",""
"Lots & the operation ledger","naming_template","isSystem","Boolean","","no","no","no","no","","false",""
"Lots & the operation ledger","naming_template","isDefault","Boolean","","no","no","no","no","","false",""
"Lots & the operation ledger","naming_template","clonedFromId","String","","yes","no","no","no","","","lineage of a clone-on-customize"
"Lots & the operation ledger","naming_template","currentVersion","Int","","no","no","no","no","","1","naked pointer, matching WorkOrderTemplate precedent"
"Lots & the operation ledger","naming_template","archivedAt","DateTime","","yes","no","no","no","","",""
"Lots & the operation ledger","naming_template","createdAt","DateTime","","no","no","no","no","","now()",""
"Lots & the operation ledger","naming_template","updatedAt","DateTime","","no","no","no","no","","",""
"Lots & the operation ledger","naming_template_version","tenantId","String","","no","no","no","yes","naming_template(tenantId id)","""""",""
"Lots & the operation ledger","naming_template_version","id","String","","no","yes","no","no","","cuid()",""
"Lots & the operation ledger","naming_template_version","templateId","String","","no","no","no","yes","naming_template(tenantId id)","",""
"Lots & the operation ledger","naming_template_version","version","Int","","no","no","no","no","","",""
"Lots & the operation ledger","naming_template_version","spec","Json","","no","no","no","no","","","the tokenized pattern (ordered typed segments + blend-variant flag)"
"Lots & the operation ledger","naming_template_version","createdAt","DateTime","","no","no","no","no","","now()",""
"Lots & the operation ledger","naming_template_version","createdById","String","","yes","no","no","no","","",""
"Lots & the operation ledger","naming_template_version","createdByEmail","String","","yes","no","no","no","","",""
"Lots & the operation ledger","vessel_lot","tenantId","String","","no","no","no","yes","vessel(tenantId id)","""""","Phase 12 tenant scope (nullable U2 -> backfill U3 -> NOT NULL U5); FK+RLS at DB level"
"Lots & the operation ledger","vessel_lot","ownerId","String","","yes","no","no","yes","owner(tenantId id)","","Plan 093 Unit 2: owner-scope; nullable (Estate=NULL); maintained per Unit 4; composite FK -> owner(tenantId,id) in the migration (K11)"
"Lots & the operation ledger","vessel_lot","id","String","","no","yes","no","no","","cuid()",""
"Lots & the operation ledger","vessel_lot","vesselId","String","","no","no","no","yes","vessel(tenantId id)","",""
"Lots & the operation ledger","vessel_lot","lotId","String","","no","no","no","yes","lot(tenantId id)","",""
"Lots & the operation ledger","vessel_lot","volumeL","Decimal","Decimal(10, 2)","no","no","no","no","","",""
"Lots & the operation ledger","vessel_lot","updatedAt","DateTime","","no","no","no","no","","",""
"Materials & equipment","barrel_asset","tenantId","String","","no","no","no","yes","vessel(tenantId id)","""""",""
"Materials & equipment","barrel_asset","id","String","","no","yes","no","no","","cuid()",""
"Materials & equipment","barrel_asset","vesselId","String","","no","no","yes","yes","vessel(tenantId id)","","the BARREL vessel this asset describes (1:1)"
"Materials & equipment","barrel_asset","purchaseCost","Decimal","Decimal(18, 8)","no","no","no","no","","",""
"Materials & equipment","barrel_asset","currency","String","","no","no","no","no","","""USD""",""
"Materials & equipment","barrel_asset","usefulLifeFills","Int","","no","no","no","no","","4","fills over which the barrel fully depreciates"
"Materials & equipment","barrel_asset","currentFillNumber","Int","","no","no","no","no","","0","running counter; ++ when wine enters the empty barrel"
"Materials & equipment","barrel_asset","acquiredAt","DateTime","","no","no","no","no","","now()",""
"Materials & equipment","barrel_asset","createdAt","DateTime","","no","no","no","no","","now()",""
"Materials & equipment","barrel_asset","updatedAt","DateTime","","no","no","no","no","","",""
"Materials & equipment","barrel_fill","tenantId","String","","no","no","no","yes","lot_operation(tenantId id)","""""",""
"Materials & equipment","barrel_fill","ownerId","String","","yes","no","no","yes","owner(tenantId id)","","Plan 093 Unit 2: owner-scope; nullable (Estate=NULL); maintained per Unit 4; composite FK -> owner(tenantId,id) in the migration (K11)"
"Materials & equipment","barrel_fill","id","String","","no","yes","no","no","","cuid()",""
"Materials & equipment","barrel_fill","barrelAssetId","String","","no","no","no","yes","barrel_asset(tenantId id)","",""
"Materials & equipment","barrel_fill","lotId","String","","no","no","no","yes","lot(tenantId id)","",""
"Materials & equipment","barrel_fill","fillNumber","Int","","no","no","no","no","","",""
"Materials & equipment","barrel_fill","volumeL","Decimal","Decimal(10, 2)","no","no","no","no","","","resident volume at fill open"
"Materials & equipment","barrel_fill","capacityL","Decimal","Decimal(10, 2)","no","no","no","no","","","barrel capacity snapshot"
"Materials & equipment","barrel_fill","purchaseCostSnapshot","Decimal","Decimal(18, 8)","no","no","no","no","","","barrel purchase cost at fill open (D17-stable)"
"Materials & equipment","barrel_fill","fillDepreciation","Decimal","Decimal(18, 8)","no","no","no","no","","","$ this fill amortizes = purchaseCost × slice"
"Materials & equipment","barrel_fill","startedAt","DateTime","","no","no","no","no","","",""
"Materials & equipment","barrel_fill","endedAt","DateTime","","yes","no","no","no","","",""
"Materials & equipment","barrel_fill","openOpId","Int","","no","no","no","yes","lot_operation(tenantId id)","","the op that opened this fill"
"Materials & equipment","barrel_fill","closeOpId","Int","","yes","no","no","no","","","the op that closed it (materialized the CostLine)"
"Materials & equipment","barrel_fill","materializedCostLineId","String","","yes","no","no","no","","","the BARREL CostLine written at close (null while open)"
"Materials & equipment","barrel_fill","policyVersion","Int","","no","no","no","no","","1",""
"Materials & equipment","barrel_fill","createdAt","DateTime","","no","no","no","no","","now()",""
"Materials & equipment","custom_unit","tenantId","String","","no","no","no","yes","organization(id)","""""",""
"Materials & equipment","custom_unit","id","String","","no","yes","no","no","","cuid()",""
"Materials & equipment","custom_unit","name","String","","no","no","no","no","","","as the user typed it, e.g. ""drum"", ""tote"", ""roll"""
"Materials & equipment","custom_unit","normalizedName","String","","no","no","no","no","","","lowercased/trimmed lookup + de-dupe key"
"Materials & equipment","custom_unit","dimension","String","","no","no","no","no","","","""mass"" | ""volume"" | ""count"" (MeasureDimension)"
"Materials & equipment","custom_unit","perCanonical","Decimal","","no","no","no","no","","","canonical base units per 1 of this unit (g / mL / count); always > 0"
